,ID,Intercept,umol.L.sec,Temp.C,Light_Dark
2958,Tmelo_2_38C,147.9206508,-0.009798675,38.42163924,NA
2959,Tmelo_2_40C,137.7923936,-0.006903898,39.74113559,NA
2960,Tmelo_2_41C,130.9093389,-0.006626875,40.8092622,NA
2961,Tmelo_4_14C,235.9436489,-0.001086047,14.54540625,NA
2962,Tmelo_4_18C,228.902974,-0.001768761,18.35739623,NA
2963,Tmelo_4_22C,213.0457026,-0.002525693,22.26186391,NA
2964,Tmelo_4_26C,197.1238966,-0.004571126,26.08714943,NA
2965,Tmelo_4_28C,180.7437973,-0.004855518,28.40553409,NA
2966,Tmelo_4_30C,172.2730762,-0.005538482,29.84000595,NA
2967,Tmelo_4_31C,166.6412559,-0.005882647,31.16707975,NA
2968,Tmelo_4_32C,161.8489847,-0.005893549,32.05636905,NA
2969,Tmelo_4_33C,154.8197636,-0.004796637,33.30165445,NA
2970,Tmelo_4_34C,151.1367873,-0.005371986,34.29064815,NA
2971,Tmelo_4_36C,145.711157,-0.006688189,35.81768421,NA
2972,Tmelo_4_38C,133.5483438,-0.007369509,38.38827215,NA
2973,Tmelo_4_40C,124.6755461,-0.003861438,39.77241243,NA
2974,Tmelo_4_41C,118.0330155,-0.002755173,40.78268098,NA
2975,Tmelo_5_14C,256.0960789,-0.001488999,14.54028302,NA
2976,Tmelo_5_18C,249.7338007,-0.006624925,18.1870566,NA
2977,Tmelo_5_22C,231.4217794,-0.008936422,22.16933728,NA
2978,Tmelo_5_26C,213.2790385,-0.009848866,26.08185632,NA
2979,Tmelo_5_28C,195.0547044,-0.014776799,28.38784091,NA
2980,Tmelo_5_30C,185.9379743,-0.011830896,29.85497633,NA
2981,Tmelo_5_31C,180.1733558,-0.01267566,31.18864417,NA
2982,Tmelo_5_32C,175.2717422,-0.012762993,32.07576786,NA
2983,Tmelo_5_33C,163.6815234,-0.011340221,33.32156021,NA
2984,Tmelo_5_34C,162.8346754,-0.010638107,34.28837037,NA
2985,Tmelo_5_36C,159.2900136,-0.010375235,35.88764118,NA
2986,Tmelo_5_38C,144.0426787,-0.014940412,38.35191139,NA
2987,Tmelo_5_40C,136.4345434,-0.005562458,39.82051977,NA
2988,Tmelo_5_41C,127.768584,-0.001858572,40.91808537,NA
2989,Tmelo_7_14C,248.7614994,-0.00219843,14.5877044,NA
2990,Tmelo_7_18C,241.9507937,-0.00233043,18.43337107,NA
2991,Tmelo_7_22C,225.0779006,-0.004588139,22.28611243,NA
2992,Tmelo_7_26C,206.8450191,-0.005930905,26.26336047,NA
2993,Tmelo_7_28C,189.2729481,-0.006938836,28.4469375,NA
2994,Tmelo_7_30C,180.9246797,-0.006919668,29.91989941,NA
2995,Tmelo_7_31C,174.4940073,-0.007697206,31.29442073,NA
2996,Tmelo_7_32C,170.2358263,-0.00707969,32.19153571,NA
2997,Tmelo_7_33C,163.4258921,-0.005679475,33.49537696,NA
2998,Tmelo_7_34C,157.9868036,-0.007620667,34.3853642,NA
2999,Tmelo_7_36C,152.8742373,-0.007726204,35.93455294,NA
3000,Tmelo_7_38C,139.9792239,-0.008590648,38.50206329,NA
3001,Tmelo_7_40C,131.8389868,-0.0054751,39.82725281,NA
3002,Tmelo_7_41C,123.6813686,-0.004949049,40.8324939,NA
3003,Tmelo_8_14C,251.6682232,-0.001772373,14.62410063,NA
3004,Tmelo_8_18C,244.5228847,-0.003395545,18.37911321,NA
3005,Tmelo_8_22C,227.8995975,-0.004768143,22.23716568,NA
3006,Tmelo_8_26C,210.5341182,-0.005493186,26.04975439,NA
3007,Tmelo_8_28C,193.4357479,-0.006010094,28.40175429,NA
3008,Tmelo_8_30C,184.8648887,-0.007853825,29.79804734,NA
3009,Tmelo_8_31C,178.2299962,-0.007438309,31.16594444,NA
3010,Tmelo_8_32C,173.2865521,-0.007078796,32.06284524,NA
3011,Tmelo_8_33C,166.0517975,-0.005491151,33.31457592,NA
3012,Tmelo_8_34C,162.2407343,-0.006464599,34.29004938,NA
3013,Tmelo_8_36C,155.6119208,-0.007473687,35.81345882,NA
3014,Tmelo_8_38C,143.1455458,-0.008701994,38.46383544,NA
3015,Tmelo_8_40C,133.8049576,-0.006953716,39.71020225,NA
3016,Tmelo_8_41C,126.7615597,-0.003779312,40.7775061,NA
3017,Tmelo_9_14C,256.6911896,-0.000621471,14.66758861,NA
3018,Tmelo_9_18C,249.8407931,-0.000805359,18.33616981,NA
3019,Tmelo_9_22C,229.9052524,-0.002686846,22.39448538,NA
3020,Tmelo_9_26C,216.6647089,-0.006237899,26.21300585,NA
3021,Tmelo_9_28C,198.0720944,-0.006273905,28.42282759,NA
3022,Tmelo_9_30C,189.3295717,-0.005082786,29.87390588,NA
3023,Tmelo_9_31C,183.2476539,-0.006421384,31.17523926,NA
3024,Tmelo_9_32C,177.4342508,-0.005509581,32.08533333,NA
3025,Tmelo_9_33C,171.0880127,-0.003900425,33.32979474,NA
3026,Tmelo_9_34C,166.5792371,-0.005156484,34.3000679,NA
3027,Tmelo_9_36C,160.4854726,-0.006847725,35.86333529,NA
3028,Tmelo_9_38C,148.2986227,-0.008271668,38.43573248,NA
3029,Tmelo_9_40C,138.1346626,-0.004967523,39.7821236,NA
3030,Tmelo_9_41C,130.9332405,-0.003687937,40.87203659,NA
3031,TmeloBk_3_14C,256.0657071,-0.000176575,14.6180875,NA
3032,TmeloBk_3_18C,249.9477799,-0.000572526,18.33455346,NA
3033,TmeloBk_3_22C,233.9016718,-0.001033176,22.16195882,NA
3034,TmeloBk_3_26C,215.3868445,-0.002296724,26.42003448,NA
3035,TmeloBk_3_28C,198.479718,-0.002608579,28.4329774,NA
3036,TmeloBk_3_30C,189.8357504,-0.003280633,29.80697619,NA
3037,TmeloBk_3_31C,183.3139872,-0.00362739,31.1912454,NA
3038,TmeloBk_3_32C,178.3892371,-0.003366001,32.07230357,NA
3039,TmeloBk_3_33C,171.5426979,-0.001988831,33.33906667,NA
3040,TmeloBk_3_34C,166.5909863,-0.00257195,34.30823926,NA
3041,TmeloBk_3_36C,161.1409633,-0.00380969,35.82804678,NA
3042,TmeloBk_3_38C,147.7963877,-0.004574649,38.47903797,NA
3043,TmeloBk_3_40C,138.1436706,-0.002115144,39.73999432,NA
3044,TmeloBk_3_41C,131.0504442,-0.003183542,40.62828049,NA
3045,TmeloBk_6_14C,262.6661193,-0.000552142,14.40399371,NA
3046,TmeloBk_6_18C,256.9733855,-0.002167273,18.23684615,NA
3047,TmeloBk_6_22C,238.5776768,-0.002211918,22.21122485,NA
3048,TmeloBk_6_26C,219.8947417,-0.00238557,26.40923256,NA
3049,TmeloBk_6_28C,202.6615982,-0.003135096,28.33701053,NA
3050,TmeloBk_6_30C,193.0652965,-0.003682902,29.8696568,NA
3051,TmeloBk_6_31C,186.1486865,-0.004514801,31.17542945,NA
3052,TmeloBk_6_32C,180.8658341,-0.004027415,32.08735119,NA
3053,TmeloBk_6_33C,174.2577563,-0.002814114,33.42206806,NA
3054,TmeloBk_6_34C,169.4977295,-0.0030043,34.30901235,NA
3055,TmeloBk_6_36C,163.0273395,-0.003963162,35.90482353,NA
3056,TmeloBk_6_38C,150.1405822,-0.00548045,38.33332911,NA
3057,TmeloBk_6_40C,140.6145238,-0.00302529,39.72661798,NA
3058,TmeloBk_6_41C,132.4682829,-0.00318908,40.73128659,NA
3059,Tplan_10_14C,265.5742649,-0.006514104,14.2895625,NA
3060,Tplan_10_18C,261.2817525,-0.007573034,18.09928571,NA
3061,Tplan_10_22C,246.1663382,-0.013438743,22.04743671,NA
3062,Tplan_10_26C,229.5025409,-0.017578835,26.03074843,NA
3063,Tplan_10_28C,213.7862129,-0.016275788,27.85817949,NA
3064,Tplan_10_30C,197.7500881,-0.016935954,30.08155215,NA
3065,Tplan_10_31C,188.5255748,-0.018977057,30.96562722,NA
3066,Tplan_10_32C,177.6016864,-0.017484763,31.9252561,NA
3067,Tplan_10_33C,169.5604035,-0.01750708,32.78987654,NA
3068,Tplan_10_34C,161.4710543,-0.017302897,33.77232317,NA
3069,Tplan_10_36C,147.8076028,-0.018239197,36.12208176,NA
3070,Tplan_10_38C,139.3424185,-0.015893464,37.3613354,NA
3071,Tplan_10_40C,130.0820316,-0.008960539,39.74941615,NA
3072,Tplan_2_14C,251.0623218,-0.007402196,14.39534161,NA
3073,Tplan_2_18C,251.1102565,-0.010079697,18.12152795,NA
3074,Tplan_2_22C,238.0042838,-0.015583558,22.10691925,NA
3075,Tplan_2_26C,222.3139719,-0.020872618,26.021625,NA
3076,Tplan_2_28C,208.3303904,-0.018475782,27.89376923,NA
3077,Tplan_2_30C,190.2423925,-0.018480001,30.10209259,NA
3078,Tplan_2_31C,181.4908681,-0.019913101,31.04946667,NA
3079,Tplan_2_32C,171.0228711,-0.017666648,31.99936196,NA
3080,Tplan_2_33C,163.4882664,-0.016955783,32.86719876,NA
3081,Tplan_2_34C,154.4532093,-0.019789447,33.84725749,NA
3082,Tplan_2_36C,141.2062588,-0.021307213,36.22608696,NA
3083,Tplan_2_38C,130.9670477,-0.024795021,37.51244872,NA
3084,Tplan_2_40C,122.7362146,-0.012390467,39.89818012,NA
3085,Tplan_4_14C,230.3104121,-0.003673021,14.36197516,NA
3086,Tplan_4_18C,225.5270216,-0.004617915,18.0798882,NA
3087,Tplan_4_22C,214.3147956,-0.006097002,22.0937625,NA
3088,Tplan_4_26C,199.8996561,-0.009474968,26.0537125,NA
3089,Tplan_4_28C,187.6050846,-0.0102159,27.87277564,NA
3090,Tplan_4_30C,173.7287289,-0.011853557,30.09359259,NA
3091,Tplan_4_31C,166.2875829,-0.013315026,30.99066667,NA
3092,Tplan_4_32C,155.7822052,-0.014803387,31.93602454,NA
3093,Tplan_4_33C,151.6284235,-0.003197958,32.93366773,NA
3094,Tplan_4_34C,140.1805927,-0.016866429,33.80973939,NA
3095,Tplan_4_36C,130.9006173,-0.01116733,36.17742236,NA
3096,Tplan_4_38C,124.1897889,-0.012309248,37.36027564,NA
3097,Tplan_4_40C,112.5039075,-0.005057212,39.76096273,NA
3098,Tplan_5_14C,247.8226824,-0.010982788,14.38293168,NA
3099,Tplan_5_18C,248.4832266,-0.011230306,18.09255901,NA
3100,Tplan_5_22C,236.4213431,-0.013338888,22.05783125,NA
3101,Tplan_5_26C,220.0307887,-0.020703176,25.92145625,NA
3102,Tplan_5_28C,205.8964839,-0.003678588,27.93495513,NA
3103,Tplan_5_30C,189.5283216,-0.017668336,30.10969136,NA
3104,Tplan_5_31C,179.5825697,-0.021338122,31.02055488,NA
3105,Tplan_5_32C,169.6110586,-0.019411499,31.9573681,NA
3106,Tplan_5_33C,161.4691161,-0.019666987,32.85152174,NA
3107,Tplan_5_34C,154.3845257,-0.02433105,33.84483636,NA
3108,Tplan_5_36C,138.3207,-0.023174532,36.24103727,NA
3109,Tplan_5_38C,129.9763032,-0.023278381,37.46419872,NA
3110,Tplan_5_40C,122.6559042,-0.011305616,39.80623602,NA
3111,Tplan_6_14C,256.8034163,-0.003530763,14.19833125,NA
3112,Tplan_6_18C,250.854122,-0.007420376,18.10956522,NA
3113,Tplan_6_22C,240.1383996,-0.009404789,22.13406289,NA
3114,Tplan_6_26C,223.0503901,-0.010694629,26.01718125,NA
3115,Tplan_6_28C,210.9951126,-0.011183503,27.90307051,NA
3116,Tplan_6_30C,192.6518002,-0.011518755,29.57076543,NA
3117,Tplan_6_31C,185.5295381,-0.013347716,31.08523529,NA
3118,Tplan_6_32C,174.2486516,-0.012660762,32.01136196,NA
3119,Tplan_6_33C,166.305951,-0.010527027,32.90021118,NA
3120,Tplan_6_34C,153.2702259,-0.012106711,33.98415584,NA
3121,Tplan_6_36C,145.1980964,-0.013172502,36.35434375,NA
3122,Tplan_6_38C,136.0009488,-0.011913741,37.59873077,NA
3123,Tplan_6_40C,125.0249864,-0.00730382,39.87829814,NA
3124,Tplan_7_14C,243.013775,-0.007107695,14.2654125,NA
3125,Tplan_7_18C,239.0022219,-0.008532853,18.14664596,NA
3126,Tplan_7_22C,232.6012614,-0.027770257,22.72957862,NA
3127,Tplan_7_26C,211.2247691,-0.017104354,26.0572125,NA
3128,Tplan_7_28C,195.7376679,-0.017884398,27.97421154,NA
3129,Tplan_7_30C,180.7928496,-0.017523757,30.18672222,NA
3130,Tplan_7_31C,171.0669018,-0.017843378,31.13948521,NA
3131,Tplan_7_32C,160.1225943,-0.019908401,32.07830488,NA
3132,Tplan_7_33C,151.5329686,-0.021713083,32.97019753,NA
3133,Tplan_7_34C,140.6517661,-0.022410546,33.95314545,NA
3134,Tplan_7_36C,131.1731842,-0.022208411,36.4339375,NA
3135,Tplan_7_38C,124.8139565,-0.020718339,37.64193631,NA
3136,Tplan_7_40C,116.9607968,-0.010383218,39.99056522,NA
3137,Tplan_8_14C,239.7270799,-0.010219619,14.44193125,NA
3138,Tplan_8_18C,240.4104871,-0.015419059,18.03309317,NA
3139,Tplan_8_22C,228.8984116,-0.021563164,21.9901761,NA
3140,Tplan_8_26C,210.1384841,-0.029065075,25.92214465,NA
3141,Tplan_8_28C,195.1206056,-0.028742959,27.82509615,NA
3142,Tplan_8_30C,178.9902913,-0.033375812,30.02823926,NA
3143,Tplan_8_31C,169.0184689,-0.032895569,30.98526627,NA
3144,Tplan_8_32C,159.8499346,-0.031348333,31.93867683,NA
3145,Tplan_8_33C,155.276856,-0.034878107,32.81777019,NA
3146,Tplan_8_34C,132.8495814,-0.034267098,33.89401935,NA
3147,Tplan_8_36C,128.4640992,-0.030937924,36.1749875,NA
3148,Tplan_8_38C,117.8955613,-0.028376697,37.43392994,NA
3149,Tplan_8_40C,115.7270453,-0.014242504,39.79445342,NA
3150,Tplan_9_14C,246.9036538,-0.008762957,14.38115625,NA
3151,Tplan_9_18C,243.585406,-0.013341128,18.10195031,NA
3152,Tplan_9_22C,232.8988741,-0.017520562,22.01450633,NA
3153,Tplan_9_26C,217.4044868,-0.02449537,26.05230189,NA
3154,Tplan_9_28C,203.5562055,-0.023277962,27.8852,NA
3155,Tplan_9_30C,178.8046826,-0.025583243,30.10046012,NA
3156,Tplan_9_31C,175.1957627,-0.026197276,31.03259763,NA
3157,Tplan_9_32C,160.8139494,-0.027661892,31.93269512,NA
3158,Tplan_9_33C,156.0686987,-0.025955948,32.84203727,NA
3159,Tplan_9_34C,148.4978182,-0.027158925,33.81271951,NA
3160,Tplan_9_36C,136.5605648,-0.025544373,36.17589375,NA
3161,Tplan_9_38C,127.7026404,-0.024879562,37.44649045,NA
3162,Tplan_9_40C,122.3942793,-0.012284256,39.7993354,NA
3163,TplanBk_1_14C,256.0017168,-0.000667867,14.20613665,NA
3164,TplanBk_1_18C,249.8119505,-0.000777038,18.11526708,NA
3165,TplanBk_1_22C,240.1156169,-0.002895,22.10100621,NA
3166,TplanBk_1_26C,223.2174033,-0.002745721,25.9156875,NA
3167,TplanBk_1_28C,209.1342794,-0.002553577,27.90130573,NA
3168,TplanBk_1_30C,202.0761709,-0.00360482,29.43383951,NA
3169,TplanBk_1_31C,185.7742351,-0.002499857,31.00978182,NA
3170,TplanBk_1_32C,175.5648006,-0.002064579,31.96582099,NA
3171,TplanBk_1_33C,168.1102275,-0.001833644,32.84531056,NA
3172,TplanBk_1_34C,160.3438914,-0.001824493,33.75219162,NA
3173,TplanBk_1_36C,148.42092,-0.003115074,36.23283851,NA
3174,TplanBk_1_38C,139.0772598,-0.002170314,37.45255769,NA
3175,TplanBk_1_40C,124.7712555,-0.001537873,39.8714472,NA
3176,TplanBk_3_14C,254.1118426,-0.000656828,14.15203106,NA
3177,TplanBk_3_18C,248.4965286,-0.000892093,18.08391925,NA
3178,TplanBk_3_22C,238.693634,-0.003325841,22.06467702,NA
3179,TplanBk_3_26C,221.2611199,-0.002724388,26.03633125,NA
3180,TplanBk_3_28C,208.1214281,-0.002512163,27.8591859,NA
3181,TplanBk_3_30C,194.8950886,-0.001736884,30.11758282,NA
3182,TplanBk_3_31C,184.5173313,-0.003219492,30.99581818,NA
3183,TplanBk_3_32C,176.1801952,-0.001928674,31.88896319,NA
3184,TplanBk_3_33C,167.3146872,-0.002052191,32.82819255,NA
3185,TplanBk_3_34C,159.3317418,-0.002759392,33.76582424,NA
3186,TplanBk_3_36C,148.0005216,-0.003024509,36.2348323,NA
3187,TplanBk_3_38C,139.2418192,-0.002708684,37.44154487,NA
3188,TplanBk_3_40C,124.964246,-0.002081269,39.76265839,NA
3189,Ukorg_10_14C,259.0192678,-0.006592161,13.10533929,NA
3190,Ukorg_10_18C,253.0316706,-0.01074014,18.3959697,NA
3191,Ukorg_10_22C,244.0158309,-0.019055121,22.12755128,NA
3192,Ukorg_10_26C,228.3925618,-0.015088452,26.56268712,NA
3193,Ukorg_10_28C,214.9249969,-0.013384384,27.76304878,NA
3194,Ukorg_10_30C,203.0428804,-0.01286543,30.229525,NA
3195,Ukorg_10_31C,191.0517602,-0.016174372,30.93537423,NA
3196,Ukorg_10_33C,177.2682384,-0.015505363,33.26260326,NA
3197,Ukorg_10_35C,163.9447973,-0.015593208,35.77462893,NA
3198,Ukorg_10_38C,139.2175536,-0.013597472,37.85476647,NA
3199,Ukorg_2_14C,252.1052439,-0.005598278,13.15506587,NA
3200,Ukorg_2_18C,244.080767,-0.007897011,18.35790303,NA
3201,Ukorg_2_22C,236.1214554,-0.009378355,22.19328025,NA
3202,Ukorg_2_26C,221.3342357,-0.012069089,26.58318125,NA
3203,Ukorg_2_28C,206.6967637,-0.014534935,27.82452439,NA
3204,Ukorg_2_30C,196.7251879,-0.009936041,30.20798125,NA
3205,Ukorg_2_31C,183.7516768,-0.011226317,30.95112422,NA
3206,Ukorg_2_33C,171.6058149,-0.016032465,33.30197297,NA
3207,Ukorg_2_35C,158.5264414,-0.011217429,35.804025,NA
3208,Ukorg_2_38C,134.2849294,-0.009631084,37.91307317,NA
3209,Ukorg_3_14C,243.0511899,-0.009385853,13.39147305,NA
3210,Ukorg_3_18C,238.6523451,-0.009308492,18.23810909,NA
3211,Ukorg_3_22C,231.2607984,-0.009630635,22.08537179,NA
3212,Ukorg_3_26C,214.8979532,-0.017552366,26.482625,NA
3213,Ukorg_3_28C,204.2947251,-0.013195451,27.73414024,NA
3214,Ukorg_3_30C,191.683441,-0.014178418,30.21135,NA
3215,Ukorg_3_31C,181.3795825,-0.01354223,30.9084321,NA
3216,Ukorg_3_33C,166.294706,-0.017343383,33.22025,NA
3217,Ukorg_3_35C,155.0291569,-0.015979388,35.75740625,NA
3218,Ukorg_3_38C,128.3899755,-0.015687426,37.82244512,NA
3219,Ukorg_5_14C,250.0323531,-0.005988355,13.5396131,NA
3220,Ukorg_5_18C,242.3389928,-0.006293331,18.371,NA
3221,Ukorg_5_22C,235.8854418,-0.006365961,22.16608917,NA
3222,Ukorg_5_26C,221.1304559,-0.009670419,26.54753416,NA
3223,Ukorg_5_28C,207.4103152,-0.010115227,27.80910366,NA
3224,Ukorg_5_30C,194.6050479,-0.009951146,30.259475,NA
3225,Ukorg_5_31C,183.4601129,-0.0133615,30.94964815,NA
3226,Ukorg_5_33C,170.0736683,-0.016620236,33.28069022,NA
3227,Ukorg_5_35C,156.7430828,-0.013517538,35.837675,NA
3228,Ukorg_5_38C,135.3870814,-0.011835388,37.87739634,NA
3229,Ukorg_6_14C,251.1857396,-0.008579378,13.47066667,NA
3230,Ukorg_6_18C,242.5355302,-0.010611386,18.3641697,NA
3231,Ukorg_6_22C,235.0201046,-0.013679093,22.12871338,NA
3232,Ukorg_6_26C,226.7446341,-0.011555522,26.53261728,NA
3233,Ukorg_6_28C,203.5298444,-0.021012397,27.78577439,NA
3234,Ukorg_6_30C,192.5361564,-0.019601257,30.21221875,NA
3235,Ukorg_6_31C,182.5315523,-0.017472317,30.93934568,NA
3236,Ukorg_6_33C,166.5640852,-0.024331732,33.29685792,NA
3237,Ukorg_6_35C,153.4557429,-0.027898539,35.82006875,NA
3238,Ukorg_6_38C,129.4245833,-0.021894291,37.93755488,NA
3239,Ukorg_7_14C,239.4417907,-0.007956252,13.60641667,NA
3240,Ukorg_7_18C,231.8388045,-0.01115748,18.4612,NA
3241,Ukorg_7_22C,223.9629252,-0.012393939,22.23487179,NA
3242,Ukorg_7_26C,207.236795,-0.018163067,26.67440123,NA
3243,Ukorg_7_28C,193.2097933,-0.021433277,27.86631707,NA
3244,Ukorg_7_30C,181.9358063,-0.021281114,30.324725,NA
3245,Ukorg_7_31C,174.7853127,-0.014053838,31.03525926,NA
3246,Ukorg_7_33C,159.9776231,-0.016943747,33.36681967,NA
3247,Ukorg_7_35C,148.606932,-0.016025981,35.91667925,NA
3248,Ukorg_7_38C,120.6613826,-0.020623023,37.99262805,NA
3249,Ukorg_8_14C,244.5470576,-0.00396878,13.45755952,NA
3250,Ukorg_8_18C,236.740193,-0.005520323,18.34907879,NA
3251,Ukorg_8_22C,229.226342,-0.007028735,22.11421154,NA
3252,Ukorg_8_26C,211.9995554,-0.011208078,26.56130061,NA
3253,Ukorg_8_28C,203.0240113,-0.007693676,27.74104878,NA
3254,Ukorg_8_30C,190.1373046,-0.009531058,30.25475,NA
3255,Ukorg_8_31C,180.7541418,-0.00795745,30.91745062,NA
3256,Ukorg_8_33C,166.9916718,-0.009984972,33.2474918,NA
3257,Ukorg_8_35C,154.4622291,-0.008594893,35.79936478,NA
3258,Ukorg_8_38C,130.6268058,-0.009302151,37.83434756,NA
3259,Ukorg_9_14C,250.0369835,-0.003733745,13.50915476,NA
3260,Ukorg_9_18C,243.3937975,-0.003745055,18.41973939,NA
3261,Ukorg_9_22C,235.9550003,-0.005254629,22.17267949,NA
3262,Ukorg_9_26C,219.250259,-0.010496033,26.60639264,NA
3263,Ukorg_9_28C,208.550352,-0.008252343,27.79615244,NA
3264,Ukorg_9_30C,196.0342852,-0.007524519,30.23773125,NA
3265,Ukorg_9_31C,186.4621997,-0.007208241,30.95435583,NA
3266,Ukorg_9_33C,173.4323477,-0.008005511,33.27013115,NA
3267,Ukorg_9_35C,159.5010139,-0.010390248,35.83903145,NA
3268,Ukorg_9_38C,133.8030502,-0.008823938,37.76671341,NA
3269,UkorgBk_1_14C,251.4456481,-0.000812003,13.18736527,NA
3270,UkorgBk_1_18C,243.9594728,-0.001210873,18.25436364,NA
3271,UkorgBk_1_22C,236.3979641,-0.002157997,22.11539744,NA
3272,UkorgBk_1_26C,221.4740394,-0.005292146,26.5392327,NA
3273,UkorgBk_1_28C,209.2765333,-0.003979539,27.77585976,NA
3274,UkorgBk_1_30C,196.2010832,-0.003838121,30.19314375,NA
3275,UkorgBk_1_31C,185.7724231,-0.004624322,30.89619876,NA
3276,UkorgBk_1_33C,172.9995584,-0.004253848,33.27572432,NA
3277,UkorgBk_1_35C,159.1171305,-0.004246472,35.826525,NA
3278,UkorgBk_1_38C,135.1159748,-0.004498156,37.85926829,NA
3279,UkorgBk_4_14C,230.7566976,-0.000787905,13.111,NA
3280,UkorgBk_4_18C,222.5439556,-0.000816335,18.25897576,NA
3281,UkorgBk_4_22C,215.1609215,-0.001561416,22.10663462,NA
3282,UkorgBk_4_26C,201.4199135,-0.003181601,26.51149375,NA
3283,UkorgBk_4_28C,189.8636811,-0.002702123,27.76866463,NA
3284,UkorgBk_4_30C,177.5476145,-0.003341382,30.24578125,NA
3285,UkorgBk_4_31C,169.4441368,-0.002730936,30.9204321,NA
3286,UkorgBk_4_33C,157.8411858,-0.003399929,33.25190761,NA
3287,UkorgBk_4_35C,144.8159333,-0.003694328,35.79786875,NA
3288,UkorgBk_4_38C,127.3342536,-0.003237572,37.61682317,NA
3289,Ukred_1_14C,251.1463204,-0.007447171,14.4379359,NA
3290,Ukred_1_18C,246.7946296,-0.011883213,18.36104598,NA
3291,Ukred_1_22C,237.9367834,-0.012985326,22.43882911,NA
3292,Ukred_1_26C,220.1085637,-0.018551862,26.62194375,NA
3293,Ukred_1_28C,204.9056072,-0.023112143,28.14822271,NA
3294,Ukred_1_30C,182.0751711,-0.023909591,30.43343732,NA
3295,Ukred_1_31C,134.0752244,-0.027814746,31.62939375,NA
3296,Ukred_1_32C,132.5967664,-0.026129009,31.96186585,NA
3297,Ukred_1_33C,119.0105247,-0.034504246,33.34523718,NA
3298,Ukred_1_34C,117.1218464,-0.034957972,34.7434593,NA
3299,Ukred_1_38C,67.48974551,-0.032938502,37.36851572,NA
3300,Ukred_1_40C,70.43050194,-0.031117919,40.04742945,NA
3301,Ukred_10_14C,262.4827172,-0.009872831,14.58540385,NA
3302,Ukred_10_18C,260.224263,-0.009362492,18.21292529,NA
3303,Ukred_10_22C,250.7626355,-0.014699237,22.40269427,NA
3304,Ukred_10_26C,231.3053158,-0.022358511,26.66921384,NA
3305,Ukred_10_28C,216.005985,-0.021303709,28.15917904,NA
3306,Ukred_10_30C,184.9867756,-0.030157998,30.37218879,NA
3307,Ukred_10_31C,137.0832413,-0.035331943,31.62544025,NA
3308,Ukred_10_32C,135.8974697,-0.032788873,31.96827879,NA
3309,Ukred_10_33C,121.2090085,-0.029585002,33.35538854,NA
3310,Ukred_10_34C,117.7146298,-0.039962905,34.69422714,NA
3311,Ukred_10_38C,71.44768143,-0.034155686,37.38698726,NA
3312,Ukred_10_40C,72.0555266,-0.027908791,40.10117178,NA
3313,Ukred_3_14C,245.1288838,-0.015626012,14.47223718,NA
3314,Ukred_3_18C,244.2433037,-0.017462535,18.29287931,NA
3315,Ukred_3_22C,234.4007887,-0.020313214,22.43107643,NA
3316,Ukred_3_26C,217.5897302,-0.030521553,26.66833125,NA
3317,Ukred_3_28C,201.3787203,-0.031524194,28.13344105,NA
3318,Ukred_3_30C,171.8838003,-0.036153182,30.39573099,NA
3319,Ukred_3_31C,117.8294647,-0.044524419,31.610275,NA
3320,Ukred_3_32C,123.5156743,-0.04612043,31.96234146,NA
3321,Ukred_3_33C,110.1197345,-0.047985672,33.34612102,NA
3322,Ukred_3_34C,104.7440299,-0.051766581,34.71590379,NA
3323,Ukred_3_38C,46.37406476,-0.045333509,37.40294268,NA
3324,Ukred_3_40C,62.42083378,-0.041013517,40.0759816,NA
3325,Ukred_4_14C,226.1219919,-0.012650264,14.68583333,NA
3326,Ukred_4_18C,223.9190927,-0.013851032,18.30388506,NA
3327,Ukred_4_22C,214.9503062,-0.017960913,22.43950955,NA
3328,Ukred_4_26C,196.2946703,-0.02415427,26.65915625,NA
3329,Ukred_4_28C,184.3042644,-0.028549166,28.14187773,NA
3330,Ukred_4_30C,155.3366464,-0.034636392,30.46353216,NA
3331,Ukred_4_31C,110.0468904,-0.037299201,31.630125,NA
3332,Ukred_4_32C,114.0242602,-0.042013195,31.93418293,NA
3333,Ukred_4_33C,98.42136141,-0.043786039,33.33776433,NA
3334,Ukred_4_34C,96.96275244,-0.04594362,34.71002624,NA
3335,Ukred_4_38C,40.32603112,-0.043018522,37.14451592,NA
3336,Ukred_4_40C,60.30810519,-0.039606258,40.07564417,NA
3337,Ukred_5_14C,246.3229196,-0.016230575,14.52704487,NA
3338,Ukred_5_18C,246.9015901,-0.01745336,18.26421839,NA
3339,Ukred_5_22C,238.1690262,-0.022435857,22.42898726,NA
3340,Ukred_5_26C,217.5429014,-0.031323195,26.713875,NA
3341,Ukred_5_28C,203.7360902,-0.037359181,28.18742544,NA
3342,Ukred_5_30C,167.4848015,-0.044180692,30.44356725,NA
3343,Ukred_5_31C,120.7795828,-0.043355503,31.67634375,NA
3344,Ukred_5_32C,125.1650141,-0.047606823,31.99195122,NA
3345,Ukred_5_33C,110.817019,-0.042330475,33.42304487,NA
3346,Ukred_5_34C,106.2068031,-0.048129819,34.78132456,NA
3347,Ukred_5_38C,47.2719672,-0.04611225,37.45366242,NA
3348,Ukred_5_40C,63.22259885,-0.042115692,40.12988272,NA
3349,Ukred_6_14C,251.48967,-0.014891912,14.66191026,NA
